Id,SalePrice
2736,144261.83095243212
2737,123411.61554474208
2738,130259.07438119058
2739,161015.91331633145
2740,127088.25781045243
2741,148755.33365640164
2742,152953.46330452058
2743,148658.99833050877
2744,152945.9715531863
2745,141775.06022618554
2746,135863.6723756295
2747,130319.8411149587
2748,115118.16115734236
2749,126909.65700979347
2750,129700.7911251699
2751,136572.03519184672
2752,191265.1607166744
2753,146142.21282141635
2754,179723.55174801656
2755,131866.64290868962
2756,90795.34642979907
2757,66858.56424476206
2758,79904.4335802886
2759,144070.04914128283
2760,118396.90723717575
2761,148381.81497872298
2762,148100.18936026015
2763,183188.12449699768
2764,160607.9497966276
2765,281862.3955154262
2766,142388.90261777057
2767,89046.66028458657
2768,130225.40491561085
2769,124108.2587091004
2770,151374.6014877043
2771,121639.14142844704
2772,118780.79769138915
2773,139290.29758833066
2774,133992.6172249657
2775,117995.03918922323
2776,139664.73870981138
2777,146843.298966751
2778,119454.56990338152
2779,115050.58829146693
2780,108687.8046236653
2781,93031.35757419746
2782,94511.2217611411
2783,97435.19269805623
2784,128238.48480681112
2785,128438.82426342554
2786,73417.0874564736
2787,122433.55416575859
2788,75014.4133987099
2789,179520.77866793936
2790,89387.62432345415
2791,108900.24406712395
2792,71374.34656008423
2793,181622.85567639535
2794,100746.38272092449
2795,124931.5492157194
2796,93159.69406467813
2797,162251.84003281707
2798,110778.07408468674
2799,120245.75661400474
2800,65112.57713565546
2801,109138.00515710055
2802,127123.29357506122
2803,140470.4404859131
2804,120883.23491585934
2805,91412.02468903761
2806,83810.87941601954
2807,153573.49772675007
2808,152040.45505708148
2809,139202.49739971574
2810,139881.10592465906
2811,159192.84385145208
2812,148205.6278381262
2813,133097.62193286966
2814,139952.04801162507
2815,99030.96980122401
2816,257250.85627381716
2817,142370.00976812106
2818,131944.5969959425
2819,163227.48619613925
2820,140622.73278762586
2821,105201.18035367278
2822,180479.24135169733
2823,233510.07695242937
2824,177683.4110143866
2825,127308.69667630277
2826,131120.31262509298
2827,138883.20029432324
2828,214062.0036268393
2829,193578.5306809168
2830,226531.00994484941
2831,177856.65045648022
2832,231587.28547170197
2833,274628.41417541617
2834,217868.81937512552
2835,214482.6114943267
2836,191154.84742548925
2837,168154.83093091508
2838,144796.7545362851
2839,177253.52281200953
2840,199867.61135934142
2841,202971.61032866754
2842,224717.7641826108
2843,153746.28148460592
2844,168318.80543875007
2845,121289.30053710908
2846,213985.6279056927
2847,204066.4697771689
2848,215668.19520362656
2849,204274.7462574475
2850,274114.9739630064
2851,232403.66502630067
2852,226749.55595647724
2853,233778.42590374147
2854,142313.39493914714
2855,202516.66329707298
2856,205514.42289233336
2857,184676.35392849974
2858,203687.76770632493
2859,121097.59325941713
2860,119183.07359908531
2861,125032.25779925483
2862,189065.87626014245
2863,121237.7440370427
2864,231534.01759041345
2865,138596.55754954476
2866,138047.44239323362
2867,90559.32395263379
2868,109722.63932473776
2869,112881.54475330004
2870,133941.02987664466
2871,74960.64707247443
2872,60056.32462428038
2873,97230.69307075505
2874,139292.91675584557
2875,125444.74436411419
2876,155043.62087918175
2877,128077.58168559652
2878,168550.3641681436
2879,141528.52115750837
2880,106503.46510589853
2881,154998.58007972632
2882,182918.30616321758
2883,180036.02474581386
2884,182298.52649935646
2885,199565.31067613422
2886,215606.41723499197
2887,98678.7485812656
2888,133771.51441694342
2889,56258.660976048785
2890,74843.98963787386
2891,132951.71605455916
2892,62288.6225369699
2893,108662.3003224333
2894,60521.25077782027
2895,294170.0090976873
2896,278925.9752849409
2897,198330.6531521686
2898,145320.40516422343
2899,208597.29468024115
2900,157887.77198744868
2901,195297.54366244777
2902,186033.4829548323
2903,329708.2702236138
2904,347894.25120705273
2905,101316.41671447209
2906,198978.03821618023
2907,107443.62080871864
2908,137296.08845655087
2909,143270.4967877035
2910,78674.34055903456
2911,80348.03730442777
2912,146039.69807521984
2913,87898.82102376662
2914,79041.97927820348
2915,81583.31641125797
2916,86161.55283213226
2917,170216.68583773266
2918,116040.09471594231
2919,211977.0958471768
